symbol,form,n_fills,n_busy,sum_net_bps,net_per_fill_bps,n_eaten,n_partial
XLMUSDT,pct1-half1to1-600,3,13,39.9,13.30,0,0
XLMUSDT,pct1-half1to1-7200,3,13,-140.6,-46.85,0,1
XLMUSDT,pct2-eat50x80-3600,9,7,-114.7,-12.75,9,8
XLMUSDT,pct2-eat50x80-60,9,7,-114.7,-12.75,9,8
XLMUSDT,pct2-eat50x80-600,9,7,-114.7,-12.75,9,8
XLMUSDT,pct2-eat50x80-7200,9,7,-114.7,-12.75,9,8
XLMUSDT,pct2-half1to1-3600,3,13,8.5,2.83,0,0
XLMUSDT,pct2-half1to1-60,5,11,-59.2,-11.84,0,0
XLMUSDT,pct2-half1to1-600,3,13,39.9,13.30,0,0
XLMUSDT,pct2-half1to1-7200,3,13,-203.6,-67.86,0,0
XPLUSDT,pct0.5-eat50x80-3600,2,2,1.1,0.57,2,0
XPLUSDT,pct0.5-eat50x80-60,2,2,-10.0,-5.00,1,0
XPLUSDT,pct0.5-eat50x80-600,2,2,1.1,0.57,2,0
XPLUSDT,pct0.5-eat50x80-7200,2,2,1.1,0.57,2,0
XPLUSDT,pct0.5-half1to1-3600,2,2,-5.6,-2.78,0,2
XPLUSDT,pct0.5-half1to1-60,2,2,-8.8,-4.42,0,0
XPLUSDT,pct0.5-half1to1-600,2,2,111.4,55.70,0,2
XPLUSDT,pct0.5-half1to1-7200,2,2,-5.6,-2.78,0,2
XPLUSDT,pct1-eat50x80-3600,2,2,1.1,0.57,2,0
XPLUSDT,pct1-eat50x80-60,2,2,-10.0,-5.00,1,0
XPLUSDT,pct1-eat50x80-600,2,2,1.1,0.57,2,0
XPLUSDT,pct1-eat50x80-7200,2,2,1.1,0.57,2,0
XPLUSDT,pct1-half1to1-3600,2,2,108.7,54.37,0,1
XPLUSDT,pct1-half1to1-60,2,2,-8.8,-4.42,0,0
XPLUSDT,pct1-half1to1-600,2,2,117.4,58.69,0,1
XPLUSDT,pct1-half1to1-7200,2,2,8.3,4.16,0,1
XPLUSDT,pct2-eat50x80-3600,2,2,1.1,0.57,2,0
XPLUSDT,pct2-eat50x80-60,2,2,-10.0,-5.00,1,0
XPLUSDT,pct2-eat50x80-600,2,2,1.1,0.57,2,0
XPLUSDT,pct2-eat50x80-7200,2,2,1.1,0.57,2,0
XPLUSDT,pct2-half1to1-3600,2,2,106.4,53.22,0,0
XPLUSDT,pct2-half1to1-60,2,2,-8.8,-4.42,0,0
XPLUSDT,pct2-half1to1-600,2,2,115.1,57.55,0,0
XPLUSDT,pct2-half1to1-7200,2,2,104.6,52.32,0,0
