set,form,short,история_n,история_net,история_control,история_excess,история_days_pos,история_days,история_usd,запись_n,запись_net,запись_control,запись_excess,запись_days_pos,запись_days,запись_usd,holds
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tk1.5-14400-ttl1800,pct2 · tk1.5 · 4 ч · без выхода по стене,182,23.3646,-14.7006,38.0652,11,15,425.23571999999996,43,57.1052,19.142,37.9632,3,6,245.55236,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tk1.5-3600-ttl1800,pct2 · tk1.5 · 1 ч · без выхода по стене,249,2.9352,-8.1426,11.0778,9,15,73.08648000000001,58,35.6977,3.1752,32.5224,5,7,207.04665999999997,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tk1.5-7200-ttl1800,pct2 · tk1.5 · 2 ч · без выхода по стене,209,10.8756,-12.4966,23.3722,9,15,227.30004,55,52.1128,7.934,44.1788,6,7,286.6204,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tk1.75-14400-ttl1800,pct2 · tk1.75 · 4 ч · без выхода по стене,182,27.8226,-13.6373,41.4599,12,15,506.37132,43,65.4362,20.2021,45.2341,4,6,281.37566000000004,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tk1.75-3600-ttl1800,pct2 · tk1.75 · 1 ч · без выхода по стене,249,3.1759,-8.0877,11.2636,8,15,79.07991,58,39.4545,3.4147,36.0398,5,7,228.83610000000004,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tk1.75-7200-ttl1800,pct2 · tk1.75 · 2 ч · без выхода по стене,209,13.2755,-12.1615,25.437,8,15,277.45795,55,57.3524,8.3741,48.9782,6,7,315.4382,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tk2-14400-ttl1800,pct2 · tk2 · 4 ч · без выхода по стене,180,27.2264,-11.9266,39.153,10,15,490.07520000000005,43,74.4613,22.626,51.8353,4,6,320.18359,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tk2-3600-ttl1800,pct2 · tk2 · 1 ч · без выхода по стене,249,3.0831,-8.0582,11.1413,8,15,76.76919000000001,58,40.559,3.9649,36.5941,5,7,235.2422,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tk2-7200-ttl1800,pct2 · tk2 · 2 ч · без выхода по стене,207,11.3334,-11.8794,23.2128,8,15,234.60137999999998,54,56.653,9.6391,47.014,6,7,305.9262,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tr0.5x0.25-14400-ttl1800,pct2 · tr0.5x0.25 · 4 ч · без выхода по стене,210,13.852,-12.3206,26.1725,12,15,290.892,50,42.126,1.7419,40.3841,7,7,210.62999999999997,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tr0.5x0.25-3600-ttl1800,pct2 · tr0.5x0.25 · 1 ч · без выхода по стене,255,2.917,-7.2503,10.1673,9,15,74.3835,58,29.5581,0.4067,29.1514,7,7,171.43698,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tr0.5x0.25-7200-ttl1800,pct2 · tr0.5x0.25 · 2 ч · без выхода по стене,222,10.4918,-9.9019,20.3936,10,15,232.91796,56,41.9403,0.815,41.1253,7,7,234.86568000000003,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tr0.5x0.5-14400-ttl1800,pct2 · tr0.5x0.5 · 4 ч · без выхода по стене,205,15.4902,-12.8092,28.2994,11,15,317.5491,49,48.0242,5.303,42.7212,7,7,235.31858000000003,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tr0.5x0.5-3600-ttl1800,pct2 · tr0.5x0.5 · 1 ч · без выхода по стене,255,4.6947,-7.3008,11.9955,9,15,119.71485,57,31.5089,1.7927,29.7162,6,7,179.60073,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tr0.5x0.5-7200-ttl1800,pct2 · tr0.5x0.5 · 2 ч · без выхода по стене,220,13.735,-10.1027,23.8377,10,15,302.16999999999996,55,47.6965,3.0521,44.6443,7,7,262.33074999999997,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tr1.5x0.25-14400-ttl1800,pct2 · tr1.5x0.25 · 4 ч · без выхода по стене,182,25.8613,-14.6981,40.5594,11,15,470.67566,43,59.2168,19.4223,39.7945,4,6,254.63224,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tr1.5x0.25-3600-ttl1800,pct2 · tr1.5x0.25 · 1 ч · без выхода по стене,249,3.952,-8.1533,12.1053,9,15,98.4048,58,38.4647,3.3026,35.162,5,7,223.09526,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tr1.5x0.25-7200-ttl1800,pct2 · tr1.5x0.25 · 2 ч · без выхода по стене,209,13.6521,-12.6016,26.2537,9,15,285.32889,55,55.9055,7.9916,47.914,6,7,307.48025,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tr1.5x0.5-14400-ttl1800,pct2 · tr1.5x0.5 · 4 ч · без выхода по стене,181,26.3894,-14.137,40.5264,11,15,477.64813999999996,42,66.172,21.4989,44.6731,4,6,277.9224,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tr1.5x0.5-3600-ttl1800,pct2 · tr1.5x0.5 · 1 ч · без выхода по стене,249,3.6018,-8.1605,11.7623,9,15,89.68482,57,38.5876,3.9135,34.6741,5,7,219.94932,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tr1.5x0.5-7200-ttl1800,pct2 · tr1.5x0.5 · 2 ч · без выхода по стене,208,13.2374,-12.3531,25.5905,9,15,275.33792,54,61.4197,9.1233,52.2964,6,7,331.66638,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tr1.5x1-14400-ttl1800,pct2 · tr1.5x1 · 4 ч · без выхода по стене,180,28.1498,-11.8484,39.9982,11,15,506.6964,41,71.7242,27.2318,44.4924,5,6,294.06922,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tr1.5x1-3600-ttl1800,pct2 · tr1.5x1 · 1 ч · без выхода по стене,249,3.712,-7.9106,11.6226,8,15,92.4288,57,38.1401,4.2515,33.8886,5,7,217.39856999999998,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tr1.5x1-7200-ttl1800,pct2 · tr1.5x1 · 2 ч · без выхода по стене,207,15.0101,-11.5901,26.6003,9,15,310.70907,52,54.0702,10.6,43.4702,6,7,281.16504,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tr1x0.25-14400-ttl1800,pct2 · tr1x0.25 · 4 ч · без выхода по стене,192,18.0364,-13.9098,31.9463,11,15,346.29888,46,64.6631,10.8315,53.8316,6,7,297.45025999999996,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tr1x0.25-3600-ttl1800,pct2 · tr1x0.25 · 1 ч · без выхода по стене,252,5.1741,-8.0352,13.2093,10,15,130.38732,58,38.9784,2.5394,36.439,6,7,226.07472,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tr1x0.25-7200-ttl1800,pct2 · tr1x0.25 · 2 ч · без выхода по стене,213,12.9614,-11.8466,24.8079,10,15,276.07782,55,56.5581,5.2862,51.2718,7,7,311.06955000000005,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tr1x0.5-14400-ttl1800,pct2 · tr1x0.5 · 4 ч · без выхода по стене,191,19.5247,-13.6185,33.1432,11,15,372.92177,45,65.1489,14.3579,50.791,6,7,293.17005,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tr1x0.5-3600-ttl1800,pct2 · tr1x0.5 · 1 ч · без выхода по стене,252,5.7199,-7.992,13.712,9,15,144.14148,57,35.4002,3.2758,32.1244,6,7,201.78114,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tr1x0.5-7200-ttl1800,pct2 · tr1x0.5 · 2 ч · без выхода по стене,212,14.4817,-11.9619,26.4436,10,15,307.01203999999996,54,58.7006,7.3041,51.3965,7,7,316.98324,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tr1x1-14400-ttl1800,pct2 · tr1x1 · 4 ч · без выхода по стене,189,27.2598,-10.795,38.0548,12,15,515.2102199999999,43,63.3239,21.4711,41.8528,5,7,272.29277,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tr1x1-3600-ttl1800,pct2 · tr1x1 · 1 ч · без выхода по стене,252,4.8549,-7.9037,12.7586,9,15,122.34348,57,35.4934,3.8519,31.6415,5,7,202.31238000000002,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tr1x1-7200-ttl1800,pct2 · tr1x1 · 2 ч · без выхода по стене,211,16.9784,-11.1449,28.1234,10,15,358.24424,52,50.8368,9.3162,41.5206,6,7,264.35136,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tr2x0.25-14400-ttl1800,pct2 · tr2x0.25 · 4 ч · без выхода по стене,180,27.885,-11.9202,39.8051,10,15,501.93,43,76.8282,22.8258,54.0024,5,6,330.36126,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tr2x0.25-3600-ttl1800,pct2 · tr2x0.25 · 1 ч · без выхода по стене,249,3.8639,-8.0533,11.9172,8,15,96.21111,58,41.2029,3.9833,37.2196,5,7,238.97682,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tr2x0.25-7200-ttl1800,pct2 · tr2x0.25 · 2 ч · без выхода по стене,207,12.236,-11.8906,24.1266,8,15,253.28520000000003,54,58.7984,9.7128,49.0856,6,7,317.51136,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tr2x0.5-14400-ttl1800,pct2 · tr2x0.5 · 4 ч · без выхода по стене,180,28.2602,-11.5067,39.7669,10,15,508.6836,42,83.7691,24.9664,58.8027,5,6,351.83021999999994,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tr2x0.5-3600-ttl1800,pct2 · tr2x0.5 · 1 ч · без выхода по стене,249,3.1709,-8.0622,11.2331,8,15,78.95541,57,39.7148,4.2323,35.4825,5,7,226.37435999999997,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tr2x0.5-7200-ttl1800,pct2 · tr2x0.5 · 2 ч · без выхода по стене,207,13.158,-11.803,24.961,8,15,272.37059999999997,53,61.1598,10.4509,50.7089,6,7,324.14694,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tr2x1-14400-ttl1800,pct2 · tr2x1 · 4 ч · без выхода по стене,179,27.5863,-10.0692,37.6555,10,15,493.7947700000001,41,72.3336,27.6317,44.7019,5,6,296.56776,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tr2x1-3600-ttl1800,pct2 · tr2x1 · 1 ч · без выхода по стене,249,3.3168,-7.9203,11.2371,8,15,82.58832000000001,57,38.1401,4.2515,33.8886,5,7,217.39856999999998,да
t-bid-btc1h-q1,ladder3x2..20w2-pct2-tr2x1-7200-ttl1800,pct2 · tr2x1 · 2 ч · без выхода по стене,206,12.488,-11.5005,23.9885,8,15,257.2528,52,54.2036,10.6398,43.5639,6,7,281.85872,да
t-bid-btc4h-q1,ladder3x2..20w2-pct0.5-tk0.5-14400-ttl1800,pct0.5 · tk0.5 · 4 ч · без выхода по стене,166,0.6688,-12.4905,13.1593,9,11,11.102079999999999,28,12.4201,-2.8079,15.228,5,6,34.77628,да
t-bid-btc4h-q1,ladder3x2..20w2-pct0.5-tk0.5-3600-ttl1800,pct0.5 · tk0.5 · 1 ч · без выхода по стене,187,-1.3912,-10.4735,9.0823,10,11,-26.01544,28,6.3977,-2.0891,8.4869,4,6,17.91356,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct0.5-tk0.5-7200-ttl1800,pct0.5 · tk0.5 · 2 ч · без выхода по стене,171,-0.1051,-11.9631,11.858,9,11,-1.7972100000000002,28,12.1356,-2.3254,14.461,5,6,33.97968,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct0.5-tk0.75-14400-ttl1800,pct0.5 · tk0.75 · 4 ч · без выхода по стене,160,3.4786,-14.5779,18.0565,10,11,55.6576,25,8.441,-0.8202,9.2612,3,6,21.1025,да
t-bid-btc4h-q1,ladder3x2..20w2-pct0.5-tk0.75-3600-ttl1800,pct0.5 · tk0.75 · 1 ч · без выхода по стене,185,1.0054,-11.3618,12.3672,10,11,18.5999,27,5.5269,-0.9537,6.4807,3,6,14.922630000000002,да
t-bid-btc4h-q1,ladder3x2..20w2-pct0.5-tk0.75-7200-ttl1800,pct0.5 · tk0.75 · 2 ч · без выхода по стене,167,1.1212,-14.1451,15.2663,8,11,18.72404,26,5.4191,-0.4697,5.8888,3,6,14.08966,да
t-bid-btc4h-q1,ladder3x2..20w2-pct0.5-tk1-14400-ttl1800,pct0.5 · tk1 · 4 ч · без выхода по стене,151,-0.5613,-15.909,15.3477,9,11,-8.47563,24,8.7968,3.448,5.3488,2,6,21.11232,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct0.5-tk1-3600-ttl1800,pct0.5 · tk1 · 1 ч · без выхода по стене,185,1.287,-12.0208,13.3079,10,11,23.8095,27,9.1721,1.9564,7.2157,2,6,24.764670000000002,да
t-bid-btc4h-q1,ladder3x2..20w2-pct0.5-tk1-7200-ttl1800,pct0.5 · tk1 · 2 ч · без выхода по стене,164,-0.8608,-15.4875,14.6267,8,11,-14.11712,26,4.3909,3.2714,1.1194,2,6,11.416340000000002,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct0.5-tk1.25-14400-ttl1800,pct0.5 · tk1.25 · 4 ч · без выхода по стене,147,-2.7592,-17.0929,14.3337,8,11,-40.56024,24,16.7729,3.8013,12.9716,2,6,40.25496,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct0.5-tk1.25-3600-ttl1800,pct0.5 · tk1.25 · 1 ч · без выхода по стене,183,-0.1328,-12.8173,12.6845,10,11,-2.43024,27,14.2895,2.1479,12.1416,2,6,38.58165,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct0.5-tk1.25-7200-ttl1800,pct0.5 · tk1.25 · 2 ч · без выхода по стене,161,-3.2681,-16.6389,13.3708,8,11,-52.616409999999995,26,9.7051,3.4703,6.2348,2,6,25.233259999999998,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct0.5-tk1.5-14400-ttl1800,pct0.5 · tk1.5 · 4 ч · без выхода по стене,146,-2.6747,-17.9299,15.2552,7,11,-39.05062,24,23.9231,4.9193,19.0038,2,6,57.415440000000004,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct0.5-tk1.5-3600-ttl1800,pct0.5 · tk1.5 · 1 ч · без выхода по стене,183,1.3645,-13.0103,14.3748,10,11,24.970350000000003,27,18.7295,2.5012,16.2283,2,6,50.56965,да
t-bid-btc4h-q1,ladder3x2..20w2-pct0.5-tk1.5-7200-ttl1800,pct0.5 · tk1.5 · 2 ч · без выхода по стене,161,-2.3444,-17.0816,14.7372,8,11,-37.744839999999996,26,15.5816,4.3553,11.2263,2,6,40.51216,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct0.5-tk1.75-14400-ttl1800,pct0.5 · tk1.75 · 4 ч · без выхода по стене,145,-1.479,-18.1384,16.6594,7,11,-21.445500000000003,24,31.0942,5.3195,25.7747,2,6,74.62608,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct0.5-tk1.75-3600-ttl1800,pct0.5 · tk1.75 · 1 ч · без выхода по стене,183,2.0268,-13.0922,15.1189,10,11,37.09044,27,21.9557,2.5764,19.3792,2,6,59.28039,да
t-bid-btc4h-q1,ladder3x2..20w2-pct0.5-tk1.75-7200-ttl1800,pct0.5 · tk1.75 · 2 ч · без выхода по стене,161,-0.5272,-17.4278,16.9006,8,11,-8.487919999999999,26,20.1614,4.5584,15.6031,2,6,52.41964,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct0.5-tk2-14400-ttl1800,pct0.5 · tk2 · 4 ч · без выхода по стене,145,-1.66,-18.8657,17.2057,8,11,-24.07,23,31.1266,5.3824,25.7442,3,6,71.59118,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct0.5-tk2-3600-ttl1800,pct0.5 · tk2 · 1 ч · без выхода по стене,183,1.8304,-13.2413,15.0717,10,11,33.496320000000004,27,22.9191,2.8021,20.117,2,6,61.881569999999996,да
t-bid-btc4h-q1,ladder3x2..20w2-pct0.5-tk2-7200-ttl1800,pct0.5 · tk2 · 2 ч · без выхода по стене,161,-2.8054,-17.9827,15.1773,8,11,-45.16694,25,17.6176,4.5336,13.084,2,6,44.044,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct0.75-tk0.5-14400-ttl1800,pct0.75 · tk0.5 · 4 ч · без выхода по стене,155,6.6663,-14.1766,20.8429,9,11,103.32764999999999,28,9.2523,-3.0773,12.3296,4,6,25.906439999999996,да
t-bid-btc4h-q1,ladder3x2..20w2-pct0.75-tk0.5-3600-ttl1800,pct0.75 · tk0.5 · 1 ч · без выхода по стене,183,1.9551,-11.2955,13.2506,11,11,35.77833,28,3.2299,-2.3585,5.5884,4,6,9.04372,да
t-bid-btc4h-q1,ladder3x2..20w2-pct0.75-tk0.5-7200-ttl1800,pct0.75 · tk0.5 · 2 ч · без выхода по стене,165,3.3343,-13.4781,16.8123,9,11,55.01595,28,8.9677,-2.5948,11.5626,4,6,25.109560000000002,да
t-bid-btc4h-q1,ladder3x2..20w2-pct0.75-tk0.75-14400-ttl1800,pct0.75 · tk0.75 · 4 ч · без выхода по стене,148,10.1993,-16.6167,26.8161,10,11,150.94964,24,0.4644,-0.9295,1.3939,3,6,1.11456,да
t-bid-btc4h-q1,ladder3x2..20w2-pct0.75-tk0.75-3600-ttl1800,pct0.75 · tk0.75 · 1 ч · без выхода по стене,181,4.3808,-12.3997,16.7804,11,11,79.29248,26,-2.5662,-1.1219,-1.4442,3,6,-6.67212,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct0.75-tk0.75-7200-ttl1800,pct0.75 · tk0.75 · 2 ч · без выхода по стене,161,4.839,-16.0887,20.9277,9,11,77.90790000000001,25,-1.2748,-0.5365,-0.7384,3,6,-3.187,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct0.75-tk1-14400-ttl1800,pct0.75 · tk1 · 4 ч · без выхода по стене,140,10.2977,-18.155,28.4527,10,11,144.1678,23,7.0917,5.3049,1.7868,2,6,16.31091,да
t-bid-btc4h-q1,ladder3x2..20w2-pct0.75-tk1-3600-ttl1800,pct0.75 · tk1 · 1 ч · без выхода по стене,181,5.4649,-13.2109,18.6758,11,11,98.91469,26,1.2192,1.9002,-0.6809,2,6,3.1699200000000003,да
t-bid-btc4h-q1,ladder3x2..20w2-pct0.75-tk1-7200-ttl1800,pct0.75 · tk1 · 2 ч · без выхода по стене,159,6.7702,-17.8134,24.5836,10,11,107.64618,25,4.0019,4.997,-0.995,2,6,10.00475,да
t-bid-btc4h-q1,ladder3x2..20w2-pct0.75-tk1.25-14400-ttl1800,pct0.75 · tk1.25 · 4 ч · без выхода по стене,135,8.6664,-20.4646,29.131,9,11,116.9964,23,16.4916,6.2185,10.2731,2,6,37.930679999999995,да
t-bid-btc4h-q1,ladder3x2..20w2-pct0.75-tk1.25-3600-ttl1800,pct0.75 · tk1.25 · 1 ч · без выхода по стене,179,4.3914,-14.0432,18.4346,11,11,78.60606,26,6.5335,2.099,4.4344,2,6,16.9871,да
t-bid-btc4h-q1,ladder3x2..20w2-pct0.75-tk1.25-7200-ttl1800,pct0.75 · tk1.25 · 2 ч · без выхода по стене,155,3.8531,-19.563,23.4161,10,11,59.72305,25,10.5203,5.7123,4.8081,2,6,26.30075,да
t-bid-btc4h-q1,ladder3x2..20w2-pct0.75-tk1.5-14400-ttl1800,pct0.75 · tk1.5 · 4 ч · без выхода по стене,134,8.9425,-21.8269,30.7694,9,11,119.82950000000001,23,25.0297,15.3005,9.7292,2,6,57.56831,да
t-bid-btc4h-q1,ladder3x2..20w2-pct0.75-tk1.5-3600-ttl1800,pct0.75 · tk1.5 · 1 ч · без выхода по стене,179,5.9576,-14.2596,20.2172,10,11,106.64104,26,11.1442,2.4659,8.6783,2,6,28.974919999999997,да
t-bid-btc4h-q1,ladder3x2..20w2-pct0.75-tk1.5-7200-ttl1800,pct0.75 · tk1.5 · 2 ч · без выхода по стене,155,6.1723,-20.0547,26.227,9,11,95.67065,25,15.6403,6.9141,8.7262,2,6,39.10075,да
t-bid-btc4h-q1,ladder3x2..20w2-pct0.75-tk1.75-14400-ttl1800,pct0.75 · tk1.75 · 4 ч · без выхода по стене,133,9.1593,-23.3123,32.4717,10,11,121.81868999999999,23,33.8842,15.8657,18.0184,2,6,77.93366,да
t-bid-btc4h-q1,ladder3x2..20w2-pct0.75-tk1.75-3600-ttl1800,pct0.75 · tk1.75 · 1 ч · без выхода по стене,179,6.6347,-14.3433,20.978,10,11,118.76113000000001,26,14.4944,2.544,11.9504,2,6,37.68544,да
t-bid-btc4h-q1,ladder3x2..20w2-pct0.75-tk1.75-7200-ttl1800,pct0.75 · tk1.75 · 2 ч · без выхода по стене,155,7.7234,-20.7834,28.5069,9,11,119.7127,25,20.4033,7.1253,13.278,2,6,51.008250000000004,да
t-bid-btc4h-q1,ladder3x2..20w2-pct0.75-tk2-14400-ttl1800,pct0.75 · tk2 · 4 ч · без выхода по стене,133,7.1263,-23.9992,31.1255,10,11,94.77978999999999,22,35.1708,16.7185,18.4523,3,6,77.37576,да
t-bid-btc4h-q1,ladder3x2..20w2-pct0.75-tk2-3600-ttl1800,pct0.75 · tk2 · 1 ч · без выхода по стене,179,6.4339,-14.4957,20.9297,10,11,115.16681000000001,26,15.4949,2.7784,12.7166,2,6,40.286739999999995,да
t-bid-btc4h-q1,ladder3x2..20w2-pct0.75-tk2-7200-ttl1800,pct0.75 · tk2 · 2 ч · без выхода по стене,155,4.2693,-21.335,25.6043,9,11,66.17415000000001,24,17.7635,7.2065,10.557,2,6,42.632400000000004,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-1to1-14400-ttl1800-eat20,pct1 · 1to1 · 4 ч · eat20,196,-2.0816,-8.9457,6.8641,6,10,-40.79935999999999,29,-2.5746,0.8841,-3.4587,1,6,-7.466340000000001,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct1-1to1-3600-ttl1800-eat20,pct1 · 1to1 · 1 ч · eat20,204,-1.1615,-8.1853,7.0238,8,10,-23.6946,29,-6.1635,-0.1173,-6.0462,1,6,-17.87415,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct1-1to1-7200-ttl1800-eat20,pct1 · 1to1 · 2 ч · eat20,199,-2.2797,-8.913,6.6333,7,10,-45.36603,29,-4.4052,0.6042,-5.0094,1,6,-12.775079999999999,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tk0.5-14400-ttl1800,pct1 · tk0.5 · 4 ч · без выхода по стене,151,7.4929,-15.6216,23.1146,10,11,113.14278999999999,27,17.7722,-3.4053,21.1775,6,6,47.98494000000001,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tk0.5-3600-ttl1800,pct1 · tk0.5 · 1 ч · без выхода по стене,181,2.0191,-11.6283,13.6474,11,11,36.54571,28,6.5773,-2.1834,8.7606,5,6,18.41644,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tk0.5-7200-ttl1800,pct1 · tk0.5 · 2 ч · без выхода по стене,160,5.7857,-14.6388,20.4245,10,11,92.5712,28,17.1362,-1.9479,19.0842,5,6,47.981359999999995,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tk0.75-14400-ttl1800,pct1 · tk0.75 · 4 ч · без выхода по стене,143,12.6973,-18.4187,31.116,10,11,181.57139,23,17.1054,-0.2198,17.3252,4,6,39.34242,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tk0.75-3600-ttl1800,pct1 · tk0.75 · 1 ч · без выхода по стене,179,4.5819,-12.6694,17.2514,11,11,82.01601000000001,26,-2.6681,-0.8464,-1.8218,3,6,-6.93706,нет
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tk0.75-7200-ttl1800,pct1 · tk0.75 · 2 ч · без выхода по стене,156,7.4724,-17.2204,24.6928,10,11,116.56944000000001,25,11.2679,-0.2717,11.5396,4,6,28.16975,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tk1-14400-ttl1800,pct1 · tk1 · 4 ч · без выхода по стене,135,11.7901,-20.2141,32.0043,9,11,159.16635000000002,22,26.6959,6.358,20.3379,3,6,58.73098,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tk1-3600-ttl1800,pct1 · tk1 · 1 ч · без выхода по стене,179,5.7142,-13.4915,19.2057,11,11,102.28418,26,1.1172,2.1757,-1.0585,2,6,2.90472,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tk1-7200-ttl1800,pct1 · tk1 · 2 ч · без выхода по стене,154,9.2504,-18.9982,28.2486,10,11,142.45616,25,17.2426,5.262,11.9806,2,6,43.1065,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tk1.25-14400-ttl1800,pct1 · tk1.25 · 4 ч · без выхода по стене,129,13.4248,-22.7902,36.2149,9,11,173.17991999999998,22,38.693,7.313,31.38,3,6,85.1246,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tk1.25-3600-ttl1800,pct1 · tk1.25 · 1 ч · без выхода по стене,177,3.7783,-14.2678,18.0462,11,11,66.87591,26,6.4315,2.3746,4.0569,2,6,16.721899999999998,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tk1.25-7200-ttl1800,pct1 · tk1.25 · 2 ч · без выхода по стене,151,8.1195,-21.2622,29.3816,10,11,122.60445,25,24.6916,5.9693,18.7223,3,6,61.729000000000006,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tk1.5-14400-ttl1800,pct1 · tk1.5 · 4 ч · без выхода по стене,127,14.5973,-24.4025,38.9998,9,11,185.38571000000002,22,49.9745,16.8143,33.1602,3,6,109.94390000000001,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tk1.5-3600-ttl1800,pct1 · tk1.5 · 1 ч · без выхода по стене,177,5.3622,-14.4867,19.8489,10,11,94.91094,26,11.0422,2.7415,8.3007,2,6,28.709719999999997,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tk1.5-7200-ttl1800,pct1 · tk1.5 · 2 ч · без выхода по стене,151,10.6643,-21.7668,32.4312,9,11,161.03093,25,30.7422,7.1692,23.573,3,6,76.8555,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tk1.75-14400-ttl1800,pct1 · tk1.75 · 4 ч · без выхода по стене,127,14.9681,-25.439,40.4071,10,11,190.09487,22,61.7447,17.4076,44.3371,3,6,135.83834,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tk1.75-3600-ttl1800,pct1 · tk1.75 · 1 ч · без выхода по стене,177,6.047,-14.5713,20.6183,10,11,107.0319,26,14.3925,2.8196,11.5729,2,6,37.4205,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tk1.75-7200-ttl1800,pct1 · tk1.75 · 2 ч · без выхода по стене,151,11.8804,-22.3529,34.2333,9,11,179.39404,25,35.9705,7.3796,28.5908,3,6,89.92625000000001,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tk2-14400-ttl1800,pct1 · tk2 · 4 ч · без выхода по стене,127,12.5317,-26.305,38.8368,10,11,159.15259,20,60.0794,19.2132,40.8662,3,6,120.1588,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tk2-3600-ttl1800,pct1 · tk2 · 1 ч · без выхода по стене,177,5.844,-14.7255,20.5695,10,11,103.43880000000001,26,15.393,3.0539,12.339,2,6,40.0218,да
t-bid-btc4h-q1,ladder3x2..20w2-pct1-tk2-7200-ttl1800,pct1 · tk2 · 2 ч · без выхода по стене,151,8.1326,-22.9319,31.0644,9,11,122.80226,24,33.9793,7.4714,26.5079,3,6,81.55032000000001,да
